ID,name,website
1329,"
The Crew review
",https://www.pcgamer.com/the-crew-review/
1330,"
Geometry Wars 3: Dimensions review
",https://www.pcgamer.com/geometry-wars-3-dimensions-review/
1331,"
Five Nights at Freddy's 2 review
",https://www.pcgamer.com/five-nights-at-freddys-2-review/
1332,"
Defenders of Time review
",https://www.pcgamer.com/defenders-of-time-review/
1333,"
Never Alone review
",https://www.pcgamer.com/never-alone-review/
1334,"
Far Cry 4 review
",https://www.pcgamer.com/far-cry-4-review/
1335,"
World of Warcraft: Warlords of Draenor review
",https://www.pcgamer.com/world-of-warcraft-warlords-of-draenor-review/
1336,"
SteelSeries Siberia Raw Prism review
",https://www.pcgamer.com/steelseries-siberia-raw-prism-review/
1337,"
This War of Mine review
",https://www.pcgamer.com/this-war-of-mine-review/
1338,"
A Bird Story review
",https://www.pcgamer.com/a-bird-story-review/
1339,"
PES 2015 review
",https://www.pcgamer.com/pes-2015-review/
1340,"
Company of Heroes 2: Ardennes Assault review
",https://www.pcgamer.com/company-of-heroes-2-ardennes-assault-review/
1341,"
Assassin's Creed Unity review
",https://www.pcgamer.com/assassins-creed-unity-review/
1342,"
Icewind Dale Enhanced Edition review
",https://www.pcgamer.com/icewind-dale-enhanced-edition-review/
1343,"
Randal's Monday review
",https://www.pcgamer.com/randals-monday-review/
1344,"
Arma 3 Helicopters DLC review
",https://www.pcgamer.com/arma-3-helicopters-dlc-review/
1345,"
Valkyria Chronicles review
",https://www.pcgamer.com/valkyria-chronicles-review/
1346,"
Dragon Age: Inquisition review
",https://www.pcgamer.com/dragon-age-inquisition-review/
1347,"
Call of Duty: Advanced Warfare review
",https://www.pcgamer.com/call-of-duty-advanced-warfare-review/
1348,"
Farming Simulator 15 review
",https://www.pcgamer.com/farming-simulator-15-review/
1349,"
Football Manager 2015 review
",https://www.pcgamer.com/football-manager-2015-review/
1350,"
Sherlock Holmes: Crimes and Punishments review
",https://www.pcgamer.com/sherlock-holmes-crimes-and-punishments-review/
1351,"
AOC U3477Pqu monitor review
",https://www.pcgamer.com/aoc-u3477pqu-review/
1352,"
Legend of Grimrock 2 review
",https://www.pcgamer.com/legend-of-grimrock-2-review/
1353,"
Final Fantasy XIII review
",https://www.pcgamer.com/final-fantasy-xiii-review/
1354,"
Dungeon of the Endless review
",https://www.pcgamer.com/dungeon-of-the-endless-review/
1355,"
NBA 2K15 review
",https://www.pcgamer.com/nba-2k15-review/
1356,"
Lords of the Fallen review
",https://www.pcgamer.com/lords-of-the-fallen-review/
1357,"
MSI GS70 2QE Stealth Pro laptop review
",https://www.pcgamer.com/msi-gs70-2qe-stealth-pro-laptop-review/
1358,"
The Legend of Korra review
",https://www.pcgamer.com/the-legend-of-korra-review/
1359,"
Civilization: Beyond Earth review
",https://www.pcgamer.com/civilization-beyond-earth-review/
1360,"
Screencheat review
",https://www.pcgamer.com/screencheat-review/
1361,"
Styx: Master of Shadows review
",https://www.pcgamer.com/styx-master-of-shadows-review/
1362,"
F1 2014 review
",https://www.pcgamer.com/f1-2014-review/
1363,"
Endless Legend review
",https://www.pcgamer.com/endless-legend-review/
1364,"
Borderlands: The Pre-Sequel review
",https://www.pcgamer.com/borderlands-the-pre-sequel-review/
1365,"
Costume Quest 2 review
",https://www.pcgamer.com/costume-quest-2-review/
1366,"
Starpoint Gemini 2 review
",https://www.pcgamer.com/starpoint-gemini-2-review/
1367,"
Ryse: Son of Rome review
",https://www.pcgamer.com/ryse-son-of-rome-review/
1368,"
Planetary Annihilation review
",https://www.pcgamer.com/planetary-annihilation-review/
1369,"
Alien: Isolation review
",https://www.pcgamer.com/alien-isolation-review/
1370,"
Dark Souls 2: Crown of the Ivory King review
",https://www.pcgamer.com/dark-souls-2-crown-of-the-ivory-king-review/
1371,"
Middle-earth: Shadow of Mordor review
",https://www.pcgamer.com/middleearth-shadow-of-mordor-review/
1372,"
The Vanishing of Ethan Carter review
",https://www.pcgamer.com/the-vanishing-of-ethan-carter-review/
1373,"
Gigabyte GeForce GTX 970 G1 Gaming review
",https://www.pcgamer.com/gigabyte-geforce-gtx-970-g1-gaming-review/
1374,"
Defense Grid 2 review
",https://www.pcgamer.com/defense-grid-2-review/
1375,"
Fifa 15 review
",https://www.pcgamer.com/fifa-15-review/
1376,"
Stronghold Crusader 2 review
",https://www.pcgamer.com/stronghold-crusader-2-review/
1377,"
Fable Anniversary review
",https://www.pcgamer.com/fable-anniversary-review/
1378,"
Hack 'n' Slash review
",https://www.pcgamer.com/hack-n-slash-review/
1379,"
Wasteland 2 review
",https://www.pcgamer.com/wasteland-2-review/
1380,"
The Sims 4 review
",https://www.pcgamer.com/the-sims-4-review/
1381,"
Dark Souls 2: Crown of the Old Iron King review
",https://www.pcgamer.com/dark-souls-2-crown-of-the-old-iron-king-dlc-review/
1382,"
Hatoful Boyfriend review
",https://www.pcgamer.com/hatoful-boyfriend-review/
1383,"
Dead Rising 3 review
",https://www.pcgamer.com/dead-rising-3-review/
1384,"
Hearthstone: Curse of Naxxramas review
",https://www.pcgamer.com/hearthstone-curse-of-naxxramas-review/
1385,"
Intel Core i7 5960X review
",https://www.pcgamer.com/intel-core-i7-5960x-review/
1386,"
Chess 2: The Sequel review
",https://www.pcgamer.com/chess-2-the-sequel-review/
1387,"
Warface review
",https://www.pcgamer.com/warface-review/
1388,"
Lichdom: Battlemage review
",https://www.pcgamer.com/lichdom-battlemage-review/
1389,"
Shadowgate review
",https://www.pcgamer.com/shadowgate-review/
1390,"
Nvidia Shield Tablet review
",https://www.pcgamer.com/nvidia-shield-tablet-review/
1391,"
Five Nights at Freddy's review
",https://www.pcgamer.com/five-nights-at-freddys-review/
1392,"
Logitech G402 Hyperion Fury review
",https://www.pcgamer.com/logitech-g402-hyperion-fury-review/
1393,"
Metro: Last Light Redux review
",https://www.pcgamer.com/metro-last-light-redux-review/
1394,"
Metro 2033 Redux review
",https://www.pcgamer.com/metro-2033-redux-review/
1395,"
Nvidia Shield Tablet Review
",https://www.pcgamer.com/nvidia-shield-tablet-review-2014/
1396,"
Metal Gear Solid review
",https://www.pcgamer.com/metal-gear-solid-review/
1397,"
Cloud Chamber review
",https://www.pcgamer.com/cloud-chamber-review/
1398,"
Ultra Street Fighter IV review
",https://www.pcgamer.com/ultra-street-fighter-iv-review/
1399,"
Risen 3: Titan Lords review
",https://www.pcgamer.com/risen-3-titan-lords-review/
1400,"
No One Lives Forever review
",https://www.pcgamer.com/no-one-lives-forever-review/
1401,"
War Thunder review
",https://www.pcgamer.com/war-thunder-review/
1402,"
Firefall review
",https://www.pcgamer.com/firefall-review/
1403,"
Velvet Sundown review
",https://www.pcgamer.com/velvet-sundown-review/
1404,"
Planescape: Torment review
",https://www.pcgamer.com/planescape-torment-review/
1405,"
Unrest review
",https://www.pcgamer.com/unrest-review/
1406,"
Halfway review
",https://www.pcgamer.com/halfway-review/
1407,"
American McGee's Alice review
",https://www.pcgamer.com/american-mcgees-alice-review/
1408,"
Lovely Planet review
",https://www.pcgamer.com/lovely-planet-review/
1409,"
Gods Will Be Watching review
",https://www.pcgamer.com/gods-will-be-watching-review/
1410,"
Aperture Tag: The Paint Gun Testing Initiative review
",https://www.pcgamer.com/aperture-tag-the-paint-gun-testing-initiative-review/
1411,"
OlliOlli review
",https://www.pcgamer.com/olliolli-review/
1412,"
Dark Souls 2: Crown of the Sunken King DLC review
",https://www.pcgamer.com/dark-souls-2-crown-of-the-sunken-king-dlc-review/
1413,"
Light review
",https://www.pcgamer.com/light-review/
1414,"
Jazz Jackrabbit review
",https://www.pcgamer.com/jazz-jackrabbit-review-june-1995-us-edition/
1415,"
Abyss Odyssey review
",https://www.pcgamer.com/abyss-odyssey-review/
1416,"
Magic 2015 - Duels of the Planeswalkers review
",https://www.pcgamer.com/magic-2015-1/
1417,"
Wayward Manor review
",https://www.pcgamer.com/wayward-manor-review/
1418,"
MouseCraft review
",https://www.pcgamer.com/mousecraft-review/
1419,"
Striker 96 review
",https://www.pcgamer.com/striker-96-review-december-1996-us-edition/
1420,"
Divinity: Original Sin review
",https://www.pcgamer.com/divinity-original-sin-review/
1421,"
Shattered Planet review
",https://www.pcgamer.com/shattered-planet-review/
1422,"
The Wolf Among Us review (season one)
",https://www.pcgamer.com/the-wolf-among-us-season-one-review/
1423,"
Half-Life 2 review
",https://www.pcgamer.com/half-life-2-review-june-2005-uk-edition/
1424,"
Shovel Knight review
",https://www.pcgamer.com/shovel-knight-review/
1425,"
Sniper Elite 3 review
",https://www.pcgamer.com/sniper-elite-3-review/
1426,"
GTA: San Andreas review
",https://www.pcgamer.com/gta-san-andreas-review/
1427,"
Plants vs. Zombies: Garden Warfare review
",https://www.pcgamer.com/plants-vs-zombies-garden-warfare-review/
1428,"
Space Run review
",https://www.pcgamer.com/space-run-review/
1429,"
Company of Heroes 2: The Western Front Armies review
",https://www.pcgamer.com/company-of-heroes-2-the-western-front-armies-review/
1430,"
Valiant Hearts review
",https://www.pcgamer.com/valiant-hearts-review/
1431,"
Grid: Autosport review
",https://www.pcgamer.com/grid-autosport-review/
1432,"
Intel Pentium Anniversary Edition G3258 review
",https://www.pcgamer.com/intel-pentium-anniversary-edition-g3258-review/
1433,"
Battleblock Theater review
",https://www.pcgamer.com/battleblock-theater-review/
1434,"
Battlefield 1942 review
",https://www.pcgamer.com/battlefield-1942-review/
1435,"
Xenonauts review
",https://www.pcgamer.com/xenonauts-review/
1436,"
Spintires review
",https://www.pcgamer.com/spintires-review/
1437,"
Asus PB287Q 4k monitor review
",https://www.pcgamer.com/asus-pb287q-4k-monitor-review/
1438,"
Tribes 2 review
",https://www.pcgamer.com/tribes-2-review/
1439,"
Lifeless Planet review
",https://www.pcgamer.com/lifeless-planet-review/
1440,"
Final Fantasy 3 review
",https://www.pcgamer.com/final-fantasy-3-review/
1441,"
Wildstar review
",https://www.pcgamer.com/wildstar-review/
1442,"
FreeSpace 2 review — January 2000, US edition
",https://www.pcgamer.com/freespace-2-review-january-2000-us-edition/
1443,"
Xbox One controller review
",https://www.pcgamer.com/xbox-one-controller-review/
1444,"
Men of War: Assault Squad 2 review
",https://www.pcgamer.com/men-of-war-assault-squad-2-review/
1445,"
A Story About My Uncle review
",https://www.pcgamer.com/a-story-about-my-uncle-review/
1446,"
Kero Blaster review
",https://www.pcgamer.com/kero-blaster-review/
1447,"
Murdered: Soul Suspect review
",https://www.pcgamer.com/murdered-soul-suspect-review/
1448,"
Always Sometimes Monsters review
",https://www.pcgamer.com/always-sometimes-monsters-review-2/
1449,"
Max Payne review
",https://www.pcgamer.com/max-payne-review/
1450,"
Among the Sleep review
",https://www.pcgamer.com/among-the-sleep-review/
1451,"
Killer Is Dead review
",https://www.pcgamer.com/killer-is-dead-review/
1452,"
The Wolf Among Us Episode Four review
",https://www.pcgamer.com/the-wolf-among-us-episode-four-review/
1453,"
Dynasty Warriors 8: Xtreme Legends review
",https://www.pcgamer.com/dynasty-warriors-8-xtreme-legends-review/
1454,"
Watch Dogs review
",https://www.pcgamer.com/watch-dogs-review/
1455,"
Mad Dog McCree review
",https://www.pcgamer.com/mad-dog-mccree-review-april-2003-us-edition/
1456,"
Titanfall: Expedition map pack review
",https://www.pcgamer.com/titanfall-expedition-map-pack-review/
1457,"
Wolfenstein: The New Order review
",https://www.pcgamer.com/wolfenstein-the-new-order-review/
1458,"
Tropico 5 review
",https://www.pcgamer.com/tropico-5-review/
1459,"
Blade Symphony review
",https://www.pcgamer.com/blade-symphony-review/
1460,"
Transistor review
",https://www.pcgamer.com/transistor-review/
1461,"
Rayman review
",https://www.pcgamer.com/rayman-review/
1462,"
Asus Republic of Gamers Maximus VII Hero motherboard review
",https://www.pcgamer.com/asus-republic-of-gamers-maximus-vii-hero-motherboard-review/
1463,"
Sir, You Are Being Hunted review
",https://www.pcgamer.com/sir-you-are-being-hunted-review/
1464,"
Tesla Effect review
",https://www.pcgamer.com/tesla-effect-review/
1465,"
The Walking Dead: Season 2 Episode 3 review
",https://www.pcgamer.com/the-walking-dead-season-2-episode-3-review/
1466,"
Stargunner review — June 1997, US edition
",https://www.pcgamer.com/stargunner-review-june-1997-us-edition/
1467,"
Bound by Flame review
",https://www.pcgamer.com/bound-by-flame-review/
1468,"
Age of Mythology: Extended Edition review
",https://www.pcgamer.com/age-of-mythology-extended-edition-review/
1469,"
The Amazing Spider-Man 2 review
",https://www.pcgamer.com/the-amazing-spider-man-2-review/
1470,"
Blackwell Epiphany review
",https://www.pcgamer.com/blackwell-epiphany-review/
1471,"
Terminal Velocity review — October 1995, US edition
",https://www.pcgamer.com/terminal-velocity-review-october-1995-us-edition/
1472,"
Child of Light review
",https://www.pcgamer.com/child-of-light-review/
1473,"
Daylight review
",https://www.pcgamer.com/daylight-review/
1474,"
Harvester review — December 1996, US edition
",https://www.pcgamer.com/harvester-review-december-1996-us-edition/
1475,"
Life Goes On review
",https://www.pcgamer.com/life-goes-on-review/
1476,"
Deus Ex: The Fall review
",https://www.pcgamer.com/deus-ex-the-fall-review/
1477,"
Dark Souls 2 review
",https://www.pcgamer.com/dark-souls-2-review/
1478,"
War of the Vikings review
",https://www.pcgamer.com/war-of-the-vikings-review/
1479,"
Warlock 2 review
",https://www.pcgamer.com/warlock-2-review/
1480,"
Mad Catz R.A.T. TE mouse review
",https://www.pcgamer.com/mad-catz-r-a-t-te-mouse-review/
1481,"
NHL 97 review
",https://www.pcgamer.com/nhl-97-review/
1482,"
Trials Fusion review
",https://www.pcgamer.com/trials-fusion-review/
1483,"
The Elder Scrolls Online review
",https://www.pcgamer.com/the-elder-scrolls-online-review/
1484,"
Unreal Tournament review
",https://www.pcgamer.com/unreal-tournament-review/
1485,"
AMD Radeon R9 295X2 review
",https://www.pcgamer.com/amd-radeon-r9-295x2-review/
1486,"
Smite review
",https://www.pcgamer.com/smite-review/
1487,"
Cloudbuilt review
",https://www.pcgamer.com/cloudbuilt-review/
1488,"
Age of Wonders 3 review
",https://www.pcgamer.com/age-of-wonders-3-review/
1489,"
The Wolf Among Us Episode Three review
",https://www.pcgamer.com/the-wolf-among-us-episode-three-review/
1490,"
Ether One review
",https://www.pcgamer.com/ether-one-review/
1491,"
The Elder Scrolls: Arena review — June 1994, US edition
",https://www.pcgamer.com/the-elder-scrolls-arena-review-mayjune-1994-us-vol-1-no-1/
1492,"
Palicomp Intel Haswell Hydro-780 review
",https://www.pcgamer.com/palicomp-intel-haswell-hydro-780/
1493,"
Goat Simulator review
",https://www.pcgamer.com/goat-simulator-review/
1494,"
Betrayer review
",https://www.pcgamer.com/betrayer-review/
1495,"
TowerFall Ascension review
",https://www.pcgamer.com/towerfall-ascension-review/
1496,"
Luftrausers review
",https://www.pcgamer.com/luftrausers-review/
1497,"
Bioshock Infinite: Burial at Sea episode two review
",https://www.pcgamer.com/bioshock-infinite-burial-at-sea-episode-two-review/
1498,"
Titanfall review
",https://www.pcgamer.com/titanfall-review/
1499,"
Dragons and Titans review
",https://www.pcgamer.com/dragons-and-titans-review/
1500,"
Ikaruga review
",https://www.pcgamer.com/ikaruga-review/
1501,"
The Yawhg review
",https://www.pcgamer.com/the-yawhg-review/
1502,"
Year Walk review
",https://www.pcgamer.com/year-walk-review/
1503,"
The Walking Dead Season 2 Episode 2 review
",https://www.pcgamer.com/the-walking-dead-season-2-episode-2-review/
1504,"
South Park: The Stick of Truth review
",https://www.pcgamer.com/south-park-pc-review/
1505,"
Strider review
",https://www.pcgamer.com/strider-review/
1506,"
Shadowrun Returns: Dragonfall review
",https://www.pcgamer.com/shadowrun-returns-dragonfall-review/
1507,"
Blackguards review
",https://www.pcgamer.com/blackguards-review/
1508,"
Resident Evil 4 HD review
",https://www.pcgamer.com/resident-evil-4-hd-review/
1509,"
Castlevania: Lords of Shadow 2 review
",https://www.pcgamer.com/castlevania-lords-of-shadow-2-review/
1510,"
Thief review
",https://www.pcgamer.com/thief-pc-review/
1511,"
Banished review
",https://www.pcgamer.com/banished-review/
1512,"
Samurai Gunn review
",https://www.pcgamer.com/samurai-gunn-review/
1513,"
Loadout review
",https://www.pcgamer.com/loadout-review/
1514,"
X: Rebirth review
",https://www.pcgamer.com/x-rebirth-review/
1515,"
Nvidia GeForce GTX 750 Ti review
",https://www.pcgamer.com/nvidia-geforce-gtx-750-ti-review/
1516,"
The LEGO Movie Videogame review
",https://www.pcgamer.com/the-lego-movie-videogame-review/
1517,"
AMD A10-7850K ""Kaveri"" processor review
",https://www.pcgamer.com/amd-a10-7850k-kaveri-processor-review/
1518,"
Jazzpunk review
",https://www.pcgamer.com/jazzpunk-review/
1519,"
The Wolf Among Us Episode Two review
",https://www.pcgamer.com/the-wolf-among-us-episode-two-review/
